,title,description,datetime,category,agency
331,رالی دلار، طلا را عقب راند,"
با بروز نشانه‌های مبنی بر قدرت در اقتصاد ایالات متحده و همزمان با افزایش قیمت دلار، طلا و مس امروز با کاهش مواجه شدند.
",2022-10-06 09:58:27,اخبار طلا و سکه,اخبار ویژه
332,آخرین نرخ حباب سکه امروز ۱۴ مهر ۱۴۰۱,"
وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه در جدول زیر گردآوری شده است.
",2022-10-06 09:16:38,اخبار طلا و سکه,نبض بازار
333,قیمت طلا دوباره افزایشی شد,"
قیمت طلا امروز(پنجشنبه) ۶ اکتبر، با کاهش بازدهی خزانه‌داری افزایش یافت، اگرچه پس از آن که داده‌های قوی‌تر اقتصادی ایالات‌متحده، انتظارات فدرال رزرو برای حفظ روایت جنگ طلبانه خود را تقویت کرد، افزایش قیمت محدود شد.
",2022-10-06 08:46:06,اخبار طلا و سکه,اقتصاد آنلاین
334,نوسان ۳۰ دلاری اونس طلا,"
اقتصادنیوز: دیروز بازار طلا نوساناتی را تجربه کرد، اما در مجموع با نیم درصد کاهش رو به رو شد.
",2022-10-06 00:26:49,اخبار طلا و سکه,اقتصاد نیوز
335,نوبل شیمی ۲۰۲۲ به پژوهشگران ابزار ساخت مولکول اهدا شد,"
",2022-10-05 21:51:30,اخبار طلا و سکه,دیجی کالا مگ
336,قیمت طلا، سکه و ارز امروز ۱۳ مهر,"
قیمت اونس طلا امروز بازار جهانی با ریزش مواجه شد.
",2022-10-05 14:41:28,اخبار طلا و سکه,ایران اکونومیست
337,جزئیات زمان بندی اجرای ضوابط خریدوفروش و نگهداری فلزات گران‌بها,"
سخنگوی ستاد مرکزی مبارزه با قاچاق کالا و ارز از بالاغ زمان بندی اجرای ضوابط حمل، خرید، فروش و نگهداری فلزات گران‌بها و سکه طلا از ۲۶ مهر خبر داد.
",2022-10-05 12:46:25,اخبار طلا و سکه,نبض بازار
338,قیمت جهانی طلا امروز ۱۴۰۱/۰۷/۱۳,"
قیمت هر اونس طلا امروز با ۰.۳۶ درصد کاهش به ۱۷۱۹ دلار و ۹۵ سنت رسید.
",2022-10-05 12:46:18,اخبار طلا و سکه,تسنیم
339,طلای جهانی عقب نشینی کرد,"
قیمت هر اونس طلا امروز با ۰.۳۶ درصد کاهش به ۱۷۱۹ دلار و ۹۵ سنت رسید.
",2022-10-05 12:46:15,اخبار طلا و سکه,اقتصاد آنلاین
340,کاهش نرخ سکه و ارز در بازار تهران امروز ۱۳ مهر ۱۴۰۱+ جدول,"
در جدول زیر قیمت سکه، طلا و ارز را می‌توانید مشاهده نمایید که بر اساس معاملات امروز قیمت سکه و ارز همراه با افت بود.
",2022-10-05 12:16:33,اخبار طلا و سکه,نبض بازار
341,خرید و فروش و نگهداری از سکه از این تاریخ مشمول مقررات است + جزییات,"
سخنگوی ستاد مرکزی مبارزه با قاچاق کالا و ارز با اشاره به اعلام ضوابط اختصاصی حمل، خرید، فروش و نگهداری فلزات گران‌بها گفت: زمان بندی اجرای این ضوابط برای فلزات گران‌بها مشخص و براین اساس سکه طلا از ۲۶ مهر مشمول این مقررات است.
",2022-10-05 11:46:35,اخبار طلا و سکه,سایت طلا
342,آخرین قیمت طلا در بازار امروز ۱۳ مهر ۱۴۰۱ + جدول,"
جدیدترین قیمت هرگرم طلا ۱۸ و ۲۴ عیار امروز ۱۳ مهر ۱۴۰۱ را می‌توانید در گزارش زیر مشاهده کنید.
",2022-10-05 11:31:58,اخبار طلا و سکه,نبض بازار
343,افق‌های پیش‌روی نفت، در ابهام,"
طبق گزارشات، اوپک پلاس امروز جهت بررسی کاهش تولید، نشستی در وین برگزار خواهد کرد؛ در این بین نفت، اندکی از افزایش 3 درصدی روز قبل خود کاهش یافت.
",2022-10-05 11:11:08,اخبار طلا و سکه,اخبار ویژه
344,انواع دکمه سردست نقره و قیمت خرید آن,"
دکمه سردست یک کالایی می باشد که در تهیه و تولید پیراهن و لباس کاربرد دارد و یک ظاهر زیبا و آراسته ای را برای شخص به ارمغان می آورد.
",2022-10-04 22:46:38,اخبار طلا و سکه,ایلنا
345,پیش بینی قیمت طلا و سکه فردا چهارشنبه ۱۳ مهر ۱۴۰۱ / آیا زمان خرید طلا رسیده؟,"
امروز هر گرم طلا ۱۸ عیار برخلاف افت قبلی خود، رشد قیمت را تجربه کرد، بطوری که هر گرم طلا ۱۸ عیار که روز قبل تا ۱,۳۷۸,۷۰۰ تومان رسیده بود، امروز سه شنبه ۱۲ مهر ۱۴۰۱ با رشد ۰.۷۷ درصدی به ۱,۳۸۹,۴۰۰ تومان رسید.
",2022-10-04 21:07:04,اخبار طلا و سکه,نبض بازار
346,مسیر گاز طبیعی؛ پُرچالش و پُرتردید,"
با وجود کاهش نگرانی‌ها در مورد کمبود عرضه گاز، قیمت گاز طبیعی اروپا همچنان به کاهش ادامه می‌دهد؛ معاملات آتی معیار نیز از این قاعده مستثنی نیست.
",2022-10-04 16:46:05,اخبار طلا و سکه,اخبار ویژه
347,حیدری: بانوان نجات غریق ثابت کردند حجاب مانعی برای کسب سکو نیست,"
رییس فدراسیون نجات غریق و غواصی درباره کسب مدال نقره بانوان در رقابت‌های جهانی نجات غریق گفت: بانوان ما برای اولین بار توانستند به نایب قهرمانی دست پیدا کنند و ثابت کردند که حجاب مانعی برای رسیدن به سکو نیست.
",2022-10-04 16:02:16,اخبار طلا و سکه,ایران اکونومیست
348,تحلیل روزانه طلا مورخ 12 مهر 401,"
امروز 4 اکتبر 2022 اولین روز کاری بازار فارکس در این هفته میلادی است و گاوهای طلا موفق شده اند قیمت را تا 1669 دلار افزایش دهند. البته جمعه گذشته قیمت تا 1675 دلار هم بالا رفت.
",2022-10-04 14:51:43,اخبار طلا و سکه,سایت طلا
349,افق نفت، نیلگون شد,"
با برطرف‌شدن نگرانی‌ها در مورد اقتصاد جهانی، نفت امروز افزایش یافت؛ به علاوه، تحلیلگران عوامل مختلفی را مؤثر بر افزایش آتی قیمت‌های نفت پیش‌بینی می‌کنند.
",2022-10-04 14:41:54,اخبار طلا و سکه,اخبار ویژه
350,یک پیش بینی مهم برای بازار طلا /هر مثقال طلا به بالاترین حد خود رسید,"
محمد کشتی آرای گفت: قیمت طلا و سکه در معاملات امروز نسبت به روز گذشته روند صعودی به خود گرفت .
",2022-10-04 14:41:21,اخبار طلا و سکه,سایت طلا
351,قیمت انواع سکه در بازار تهران امروز ۱۲ مهر ۱۴۰۱,"
در بازار تهران امروز قیمت هر قطعه سکه امامی با کاهش ۰.۲۷ درصدی، به عدد ۱۵۲،۵۳۰،۰۰۰ ریال دست پیدا کرد.
",2022-10-04 14:06:51,اخبار طلا و سکه,نبض بازار
352,افزایش قیمت طلا در معاملات امروز ۱۲ مهر ۱۴۰۱/باعقب نشینی دلار وضعیت طلا چگونه می شود؟,"
در بازار طلا، قیمت هر گرم طلای ۲۴ عیار با افزایش ۰.۰۶ درصدی، به عدد ۱۸،۵۸۳،۰۰۰ ریال دست پیدا کرد.
",2022-10-04 13:51:20,اخبار طلا و سکه,نبض بازار
353,افزایش قیمت شدید طلا در بازار جهانی,"
قیمت هر اونس طلا امروز سه شنبه ۱۲ مهر ۱۴۰۱ به ۱۷۰۰ دلار و ۱۴ سنت رسید.
",2022-10-04 12:31:52,اخبار طلا و سکه,نبض بازار
354,قیمت جهانی طلا صعود کرد,"
قیمت هر اونس طلا امروز با ۰.۰۱ درصد افزایش به ۱۷۰۰ دلار و ۱۴ سنت رسید.
",2022-10-04 12:26:37,اخبار طلا و سکه,اقتصاد آنلاین
355,تصمیم مهمی که به نفع طلا تمام خواهد شد,"
سرمایه‌گذاران شرایط قیمت پایین طلا در ماه سپتامبر را تجربه کرده‌اند و حالا زمان بهره‌گیری از این فرصت است، مخصوصاً برای آن‌هایی که سرمایه‌گذاری طولانی‌مدت در فلزات گرانبها ندارند و آن را در زمان پایین بودن قیمت می‌خرند و با بالا رفتن قیمت می‌فروشند.
",2022-10-04 11:46:44,اخبار طلا و سکه,سایت طلا
356,قیمت جهانی طلا امروز/ اونس طلا اوج گرفت,"
قیمت هر اونس طلا امروز با ۰.۰۱ درصد افزایش به ۱۷۰۰ دلار و ۱۴ سنت رسید
",2022-10-04 10:51:53,اخبار طلا و سکه,اقتصاد نیوز
357,توصیه‌ی میان مدت کیوساکی پیرامون بیت کوین,"
نویسنده‌ی یکی از کتاب‌های پرفروش و کارشناس بازارهای مالی، رابرت کیوساکی، باری دیگر دیدگاه‌های خود نسبت به بیت کوین و برخی دارایی‌های دیگر را به اشتراک گذاشت و بر انتقاد تند خود از فدرال رزرو، تاکید کرد.
",2022-10-04 10:16:55,اخبار طلا و سکه,اخبار بانک
358,قیمت جهانی طلا از مرز ۱۷۰۰ دلار گذشت,"
قیمت هر اونس طلا امروز با ۰.۰۱ درصد افزایش به ۱۷۰۰ دلار و ۱۴ سنت رسید
",2022-10-04 10:16:54,اخبار طلا و سکه,تسنیم
359,کاهش قیمت طلا در پی افزایش دلار,"
بهای هر اونس طلا با ۴.۲ درصد کاهش به ۱۶۹۶ دلار و ۴۰ سنت رسید و بالاترین قیمت خود از ۱۴ سپتامبر را با قیمت ۱۷۰۲ دلار و ۳۹ سنت به ثبت رساند.
",2022-10-04 10:11:40,اخبار طلا و سکه,بورس نیوز
360,طلا و مس؛ همگام در عقبگرد,"
به دنبال افزایش شدید قیمت دلار، قیمت طلا امروز کاهش یافت؛ اما مس با روندی مشابه تحت تاثیر تضعیف فعالیت‌های تولیدی جهانی کاهش یافت.
",2022-10-04 10:08:39,اخبار طلا و سکه,اخبار ویژه
361,سیگنال جهش چشمگیر قیمت دلار به بازار سکه,"
بررسی ها نشان می دهد از یک سو قیمت جهانی طلا جهش قابل توجهی را ثبت کرده و از سوی دیگر قیمت دلار به قله ی جدید صعود کرده است
",2022-10-04 09:51:48,اخبار طلا و سکه,سایت طلا
362,قیمت سکه و طلا امروز سه شنبه ۱۴۰۱/۷/۱۲,"
سکه بهار آزادی که ۷۸۹ روز پیش تا ۱۱،۱۰۰،۰۰۰ (یازده میلیون و یکصد هزار) تومان رسیده بود، امروز - سه شنبه ۱۲ مهر ۱۴۰۱ مصادف با ۰۴ اکتبر ۲۰۲۲ - با کاهش ۵.۷۱ درصدی به ۱۰،۵۰۰،۰۰۰ (ده میلیون و پانصد هزار) تومان رسید.
",2022-10-04 09:46:37,اخبار طلا و سکه,خبرگزاری دانشجو
